1	0.2116299495100975
2	0.11545741061369579
3	0.11079347133636475
4	0.057594275308979884
5	0.03353555997212728
6	0.0315644069471293
7	0.03074860055413511
8	0.02931077405810356
9	0.02548717541827096
10	0.034808201922310725
11	0.040862951375957995
12	0.033064365283482604
13	0.022517585195600986
14	0.02294613788318303
15	0.021476844946543377
16	0.017387540441834264
17	0.017871097868515387
18	0.01946567516360018
19	0.020377569107545748
20	0.01848608007033666
21	0.01499439175758097
22	0.013738884021424584
23	0.012258255543808142
24	0.017041994698552623
25	0.01628874350960056
26	0.015579387235144774
27	0.016996931646847062
28	0.012547229623628987
29	0.01558864132190744
30	0.013010625106592974
31	0.010570152947265241
32	0.012559525202959776
33	0.012742891597251097
34	0.010643110196623538
35	0.009220301432328092
36	0.016190020108802453
37	0.010251860599964857
38	0.0104483583321174
39	0.013584761311196618
40	0.014023983178453313
41	0.01411442096448607
42	0.014797466444886394
43	0.017203850878609553
44	0.01175410378103455
45	0.011559044528338645
46	0.01203109934512112
47	0.009511024432463778
48	0.01496559391833014
49	0.013796326911283864
50	0.010232906581626998
